,CRN,ARRIVAL_TM,DISPATCH_TM,COUNTY,MUNICIPALITY,DEC_LAT,DEC_LONG,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,HEAVY_TRUCK_COUNT,SMALL_TRUCK_COUNT,SUV_COUNT,COLLISION_TYPE,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,HOUR_OF_DAY,ILLUMINATION,LOCATION_TYPE,ROAD_CONDITION,URBAN_RURAL,INTERSECT_TYPE,WEATHER1,WEATHER2,TCD_TYPE,TCD_FUNC_CD,AGGRESSIVE_DRIVING,ALCOHOL_RELATED,ANGLE_CRASH,CELL_PHONE,COMM_VEHICLE,DISTRACTED,DRINKING_DRIVER,DRUGGED_DRIVER,FATIGUE_ASLEEP,IMPAIRED_DRIVER,NHTSA_AGG_DRIVING,RUNNING_RED_LT,RUNNING_STOP_SIGN,SPEEDING_RELATED,TAILGATING,MATURE_DRIVER,YOUNG_DRIVER
104,2002063414,1830.0,1825.0,67,67301,39.9334,-75.1913,0,0,0,0,0,0,4,7,2002,1,18.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
105,2002063451,1736.0,1728.0,22,22202,40.233,-76.7138,0,0,0,0,0,0,6,7,2002,7,17.0,1.0,0,1.0,3,2,3,  ,3,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,2002063465,1631.0,1627.0,67,67301,39.9223,-75.1534,0,0,0,0,0,0,4,7,2002,6,16.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,2002063546,1612.0,1606.0,48,48210,40.554,-75.3365,0,0,0,0,0,0,5,7,2002,5,16.0,1.0,0,1.0,1,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2002063734,1308.0,1302.0,25,25210,,,0,0,0,0,0,0,2,6,2002,5,13.0,1.0,0,1.0,1,2,3,  ,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2002063738,1710.0,1704.0,60,60206,41.3715,-79.677,0,0,0,0,1,0,2,6,2002,3,17.0,1.0,0,9.0,1,2,3,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2002064216,731.0,729.0,6,6418,40.3044,-75.9659,0,0,0,0,0,0,4,9,2002,5,7.0,1.0,0,1.0,3,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,2002064464,2047.0,2040.0,22,22301,40.2835,-76.8926,0,0,0,0,0,0,4,9,2002,5,20.0,3.0,0,1.0,3,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2002064471,1729.0,1729.0,21,21402,,,0,0,0,0,0,0,4,9,2002,7,17.0,1.0,0,1.0,2,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2002064865,1714.0,1712.0,7,7301,,,0,0,0,0,1,0,4,8,2002,3,17.0,1.0,0,9.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2002065209,2152.0,2150.0,25,25302,,,0,0,0,0,0,0,4,9,2002,3,21.0,3.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2002065210,1528.0,1517.0,25,25302,,,0,0,0,0,1,0,4,9,2002,3,15.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2002065361,2120.0,2115.0,36,36407,40.1547,-76.6081,0,1,0,0,0,0,2,8,2002,5,21.0,2.0,0,1.0,2,0,3,  ,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,2002065393,1525.0,1515.0,67,67301,40.0988,-74.9844,0,0,0,0,0,0,4,8,2002,2,14.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2002065480,1910.0,1903.0,21,21402,40.2054,-77.1885,0,0,0,0,0,0,9,9,2002,3,19.0,6.0,99,1.0,2,10,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2002065597,1737.0,1735.0,21,21101,40.2885,-76.9332,0,0,0,0,0,0,5,10,2002,4,17.0,1.0,0,1.0,3,2,3,  ,3,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120,2002065728,1214.0,1209.0,36,36238,40.1096,-76.2039,0,1,0,1,0,0,4,10,2002,3,12.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,2002065808,1610.0,1600.0,58,58406,41.8098,-77.0791,0,0,0,0,0,0,6,9,2002,2,16.0,1.0,0,1.0,1,2,3,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2002065835,1640.0,1632.0,21,21207,40.1561,-77.0978,0,0,0,0,0,0,4,8,2002,6,16.0,1.0,0,1.0,1,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,2002065923,1650.0,1650.0,23,23407,,,0,0,0,0,0,0,5,2,2002,6,16.0,1.0,0,1.0,3,0,99,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2002066332,1931.0,1930.0,9,9208,40.1713,-74.8348,0,0,0,0,0,0,4,8,2002,3,19.0,1.0,0,1.0,3,0,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,2002066378,2138.0,2135.0,40,40304,,,0,0,0,0,0,0,4,8,2002,2,21.0,3.0,0,1.0,3,2,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,2002066453,1404.0,1403.0,36,36301,40.0334,-76.3135,0,0,0,0,0,0,4,7,2002,5,14.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2002066511,1706.0,1705.0,67,67301,40.0024,-75.1594,0,0,0,0,0,0,4,9,2002,2,16.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,2002066512,2221.0,2220.0,67,67301,,,0,0,0,0,0,0,6,8,2002,5,22.0,3.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,2002066588,2233.0,2220.0,67,67301,39.9433,-75.2263,0,0,0,0,0,0,4,7,2002,4,21.0,3.0,0,1.0,3,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2002066687,1845.0,1812.0,67,67301,40.0,-75.142,0,0,0,0,0,0,5,8,2002,4,18.0,1.0,0,1.0,3,0,3,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2002066852,1542.0,1541.0,21,21402,40.2084,-77.1929,0,0,0,0,0,0,4,10,2002,6,15.0,1.0,0,1.0,2,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
132,2002066853,1653.0,1651.0,21,21402,40.2052,-77.1885,0,0,0,0,0,0,4,10,2002,7,16.0,1.0,7,1.0,2,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2002066890,1755.0,1748.0,2,2203,40.4458,-80.2585,0,0,0,0,1,0,5,10,2002,4,17.0,4.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2002066913,1405.0,1400.0,67,67301,40.0266,-75.1146,0,1,0,0,0,0,2,8,2002,3,13.0,1.0,0,1.0,3,2,3,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,2002066938,1836.0,1814.0,67,67301,40.0806,-74.9774,0,0,0,0,0,0,4,9,2002,3,18.0,1.0,7,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2002067419,726.0,725.0,48,48404,,,0,0,0,0,0,0,4,10,2002,5,7.0,1.0,0,1.0,1,2,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,2002067635,1837.0,1836.0,40,40304,41.2365,-75.8906,1,0,0,0,0,0,4,9,2002,1,18.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2002068433,1452.0,1450.0,36,36235,40.1539,-76.3213,0,0,0,0,0,0,5,11,2002,6,14.0,1.0,0,1.0,1,2,3,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2002068643,1738.0,1714.0,58,58226,41.8017,-76.9635,1,0,0,0,0,0,4,7,2002,5,17.0,1.0,0,1.0,1,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2002068711,1905.0,1901.0,40,40302,41.2053,-76.0043,0,0,0,0,1,0,4,11,2002,3,19.0,3.0,0,9.0,3,1,7,  ,3,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2002068752,1422.0,1416.0,25,25210,42.1498,-79.9958,0,0,0,0,0,0,4,1,2002,4,14.0,1.0,0,1.0,1,0,3,  ,0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142,2002069339,1155.0,1142.0,36,36101,40.0581,-76.2955,0,0,0,0,0,0,1,7,2002,6,8.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2002069960,2313.0,2309.0,67,67301,40.0427,-75.0565,1,0,0,0,0,0,4,9,2002,6,23.0,3.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2002070399,2302.0,2242.0,36,36230,,,0,1,0,0,0,0,2,9,2002,2,22.0,2.0,0,1.0,1,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,2002070421,1458.0,1455.0,15,15414,39.963,-75.6123,0,0,0,0,0,0,4,10,2002,7,14.0,1.0,0,1.0,3,1,3,  ,3,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,2002070865,2150.0,2120.0,26,26220,39.7435,-79.9006,0,0,0,0,0,0,4,10,2002,5,21.0,2.0,0,1.0,1,0,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
147,2002070923,1118.0,1118.0,67,67301,39.9865,-75.1561,0,0,0,0,0,0,2,4,2002,3,11.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2002200405,9999.0,9999.0,46,46216,40.2391,-75.3046,0,0,0,0,1,0,4,2,2002,7,12.0,1.0,0,1.0,1,2,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2002200675,9999.0,9999.0,9,9415,40.4355,-75.354,0,0,0,0,0,0,4,2,2002,5,16.0,1.0,7,1.0,2,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2002201312,9999.0,9999.0,48,48302,40.6903,-75.2282,0,0,0,0,0,0,4,3,2002,3,14.0,1.0,0,9.0,3,1,7,05,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2002201492,9999.0,9999.0,46,46415,40.3951,-75.5002,0,0,0,0,0,0,4,5,2002,4,16.0,1.0,7,1.0,1,2,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2002201544,9999.0,9999.0,6,6301,40.3338,-75.9143,0,0,0,0,0,0,4,5,2002,2,15.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2002201545,9999.0,9999.0,6,6301,,,0,0,0,0,0,0,1,5,2002,6,21.0,3.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2002201577,9999.0,9999.0,38,38301,40.3436,-76.4277,0,0,0,0,0,0,4,5,2002,1,12.0,1.0,0,1.0,2,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,2002201591,9999.0,9999.0,6,6301,,,0,0,0,0,0,0,1,4,2002,1,13.0,1.0,0,1.0,3,1,7,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2002201698,9999.0,9999.0,4,4421,,,0,0,0,0,0,0,5,5,2002,6,18.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,2002201761,9999.0,9999.0,26,26301,40.0177,-79.5892,0,0,0,0,1,0,4,6,2002,2,14.0,1.0,0,1.0,2,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2002201762,9999.0,9999.0,26,26301,40.0187,-79.5905,0,0,0,0,0,0,4,6,2002,4,14.0,1.0,0,1.0,2,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2002201797,9999.0,9999.0,19,19223,41.0172,-76.3743,0,0,0,0,0,0,4,6,2002,6,7.0,1.0,7,1.0,1,0,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,2002201807,9999.0,9999.0,9,9101,,,0,0,0,0,1,0,5,7,2002,3,12.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,2002201896,9999.0,9999.0,9,9212,40.1595,-74.9773,0,0,0,0,0,0,4,6,2002,1,23.0,3.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2002201930,9999.0,9999.0,36,36202,,,0,0,0,0,1,0,4,6,2002,2,18.0,1.0,7,1.0,1,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2002201989,9999.0,9999.0,33,33406,,,0,0,0,0,0,1,4,6,2002,1,20.0,4.0,0,1.0,2,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,2002202052,9999.0,9999.0,11,11301,40.3439,-78.9414,0,0,0,0,0,0,4,5,2002,4,20.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2002202219,9999.0,9999.0,63,63403,41.5767,-75.2613,0,0,0,0,0,0,2,7,2002,7,19.0,1.0,0,1.0,2,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2002202453,9999.0,9999.0,39,39402,40.6561,-75.475,0,0,0,0,0,0,4,8,2002,5,19.0,4.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,2002202480,9999.0,9999.0,66,66413,39.7992,-76.9819,0,0,0,0,1,0,1,7,2002,2,14.0,1.0,0,1.0,2,0,3,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
168,2002202486,9999.0,9999.0,2,2207,40.6077,-79.9685,0,0,0,0,0,0,4,7,2002,1,20.0,4.0,0,1.0,3,2,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,2002202563,9999.0,9999.0,45,45402,40.9957,-75.1928,0,0,0,0,0,0,4,8,2002,2,20.0,2.0,0,1.0,2,2,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2002202675,9999.0,9999.0,23,23111,,,0,0,0,0,1,0,4,7,2002,2,17.0,1.0,7,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,2002202702,9999.0,9999.0,15,15301,39.9854,-75.8097,0,0,0,0,0,0,4,7,2002,3,18.0,1.0,0,1.0,3,2,3,  ,9,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2002202731,9999.0,9999.0,66,66103,,,0,0,0,0,0,0,4,9,2002,1,10.0,1.0,0,1.0,2,1,99,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,2002202746,9999.0,9999.0,46,46404,40.1803,-75.452,0,0,0,0,0,0,4,8,2002,5,10.0,1.0,0,1.0,3,2,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2002202762,9999.0,9999.0,20,20302,41.6271,-79.6808,0,0,0,0,0,0,4,8,2002,1,12.0,1.0,0,1.0,2,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2002202763,9999.0,9999.0,42,42202,41.9531,-78.6702,0,0,0,0,0,0,4,8,2002,3,14.0,1.0,0,1.0,1,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,2002202771,9999.0,9999.0,11,11301,,,0,0,0,0,0,1,4,8,2002,5,12.0,1.0,0,1.0,3,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2002202791,9999.0,9999.0,46,46101,,,0,0,0,0,0,0,4,8,2002,6,19.0,1.0,0,1.0,3,1,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
178,2002202837,9999.0,9999.0,66,66227,,,0,0,0,0,0,0,2,7,2002,2,16.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2002202936,9999.0,9999.0,2,2304,40.3419,-79.8403,0,0,0,0,0,0,4,7,2002,2,20.0,2.0,0,1.0,3,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,2002202971,9999.0,9999.0,23,23301,39.864,-75.3691,0,0,0,0,0,0,4,6,2002,4,14.0,1.0,7,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,2002203008,9999.0,9999.0,21,21404,40.2102,-77.0142,0,0,0,0,0,0,4,6,2002,7,19.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,2002203082,9999.0,9999.0,9,9213,40.1692,-74.8908,0,0,0,0,0,1,4,8,2002,5,17.0,1.0,7,1.0,3,2,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2002203283,9999.0,9999.0,4,4211,40.7697,-80.1779,0,0,0,0,1,0,5,9,2002,3,17.0,1.0,0,1.0,1,2,3,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2002204604,9999.0,9999.0,39,39103,40.6269,-75.537,0,0,0,0,0,0,4,1,2002,5,17.0,3.0,0,1.0,1,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,2002204933,9999.0,9999.0,37,37301,,,0,0,0,0,0,1,1,1,2002,2,15.0,1.0,0,1.0,2,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2002204990,9999.0,9999.0,62,62222,40.2495,-80.0171,0,0,0,0,1,0,4,2,2002,7,14.0,1.0,0,1.0,3,2,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2002205040,9999.0,9999.0,48,48407,,,0,0,0,0,0,0,4,1,2002,6,15.0,1.0,0,1.0,3,2,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2002205178,9999.0,9999.0,6,6301,,,0,0,0,0,0,0,2,2,2002,1,17.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,2002205249,9999.0,9999.0,6,6220,,,0,0,0,0,0,1,4,2,2002,4,18.0,3.0,0,1.0,3,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2002205325,9999.0,9999.0,6,6102,,,0,1,0,0,0,0,4,2,2002,6,14.0,1.0,7,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2002206063,9999.0,9999.0,62,62422,40.3683,-80.2349,0,0,0,0,0,0,4,2,2002,1,15.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2002206165,9999.0,9999.0,6,6427,40.3349,-75.9421,0,0,0,0,0,0,4,1,2002,3,12.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2002206499,9999.0,9999.0,66,66103,,,0,0,0,0,1,0,4,1,2002,5,15.0,1.0,0,9.0,2,1,7,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2002206513,9999.0,9999.0,66,66424,39.9038,-76.6059,0,0,0,0,0,0,4,2,2002,7,15.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2002206629,9999.0,9999.0,66,66427,39.8767,-76.8666,0,0,0,0,0,0,4,2,2002,5,19.0,3.0,0,1.0,1,1,3,  ,8,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,2002206638,9999.0,9999.0,6,6102,,,0,0,0,0,0,1,4,2,2002,1,16.0,1.0,7,1.0,3,0,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,2002206833,9999.0,9999.0,4,4302,40.611,-80.2424,0,0,0,0,0,0,5,2,2002,7,12.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2002207087,9999.0,9999.0,46,46101,40.1257,-75.1415,0,0,0,0,0,0,4,1,2002,5,17.0,4.0,0,1.0,3,2,3,  ,3,3.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
199,2002207125,9999.0,9999.0,40,40418,41.2884,-75.8937,0,0,0,0,0,0,4,2,2002,6,6.0,3.0,0,1.0,3,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2002207306,9999.0,9999.0,6,6301,,,0,0,0,0,1,0,5,2,2002,7,22.0,3.0,0,1.0,3,1,3,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2002207965,9999.0,9999.0,66,66430,39.9523,-76.75,0,0,0,0,0,0,4,3,2002,4,17.0,1.0,0,1.0,3,1,3,  ,3,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
202,2002208150,9999.0,9999.0,46,46103,40.2794,-75.2897,0,0,0,0,0,0,4,2,2002,1,13.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,2002208455,9999.0,9999.0,46,46203,40.3041,-75.3166,0,1,0,0,0,0,2,2,2002,6,5.0,2.0,0,9.0,1,3,3,  ,3,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
204,2002208659,9999.0,9999.0,66,66301,39.9693,-76.7335,0,0,0,0,0,0,4,2,2002,3,16.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,2002208750,9999.0,9999.0,9,9205,,,0,0,0,1,0,0,4,2,2002,4,16.0,1.0,7,1.0,3,0,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2002208790,9999.0,9999.0,6,6301,,,0,0,0,0,0,0,4,3,2002,7,16.0,1.0,0,1.0,3,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2002209004,9999.0,9999.0,48,48302,,,0,0,0,0,0,0,4,3,2002,2,11.0,1.0,7,9.0,3,0,7,05,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2002209158,9999.0,9999.0,9,9205,40.2963,-75.1466,0,1,0,0,0,0,0,3,2002,1,11.0,1.0,0,9.0,3,9,7,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,2002209389,9999.0,9999.0,6,6232,40.4853,-75.8395,0,0,0,0,0,0,4,3,2002,7,19.0,3.0,7,1.0,1,0,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2002209646,9999.0,9999.0,6,6220,,,0,0,0,0,0,0,4,4,2002,6,17.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
211,2002209774,9999.0,9999.0,12,12402,41.5104,-78.2268,0,0,0,0,1,0,4,4,2002,6,17.0,1.0,0,1.0,1,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2002209821,9999.0,9999.0,38,38301,,,0,0,0,0,0,0,4,4,2002,4,13.0,1.0,7,1.0,2,0,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2002209840,9999.0,9999.0,60,60302,,,0,0,0,0,0,0,4,4,2002,6,18.0,4.0,0,1.0,2,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2002209888,9999.0,9999.0,46,46101,40.1351,-75.1231,0,0,0,0,0,0,4,4,2002,6,17.0,1.0,0,9.0,3,2,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2002209910,9999.0,9999.0,66,66301,39.9498,-76.7137,0,0,0,0,0,0,4,4,2002,6,18.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2002210037,9999.0,9999.0,6,6414,40.2875,-75.9818,0,0,0,0,0,1,4,4,2002,5,17.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2002210105,9999.0,9999.0,66,66410,,,0,0,1,0,0,0,1,4,2002,4,15.0,1.0,0,1.0,1,0,3,  ,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218,2002210261,9999.0,9999.0,39,39406,40.604,-75.3925,0,1,0,0,0,0,4,4,2002,6,23.0,3.0,0,1.0,3,1,3,  ,9,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2002210262,9999.0,9999.0,6,6410,40.512,-75.7732,0,0,0,0,0,0,4,4,2002,1,16.0,1.0,0,9.0,1,1,7,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2002210531,9999.0,9999.0,46,46103,,,0,0,0,0,0,0,4,3,2002,7,11.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
221,2002210565,9999.0,9999.0,45,45201,41.1974,-75.257,0,0,0,0,1,0,5,4,2002,3,15.0,1.0,0,1.0,1,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
